ItemID,samID,DataID,N_RivID,N_SiteID,N_samID,Continent,Country,Year,Month,Primer,BarcodeRegion,BarcodeLength,SamVolume,SamReps,TotVolume
I043,I043_S007,D020,NR022,S007,NR022_S007,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S008,D020,NR022,S008,NR022_S008,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S009,D020,NR022,S009,NR022_S009,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S010,D020,NR022,S010,NR022_S010,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S011,D020,NR022,S011,NR022_S011,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S012,D020,NR022,S012,NR022_S012,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S013,D020,NR022,S013,NR022_S013,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S014,D020,NR022,S014,NR022_S014,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S015,D020,NR022,S015,NR022_S015,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S016,D020,NR022,S016,NR022_S016,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S017,D020,NR022,S017,NR022_S017,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S018,D020,NR022,S018,NR022_S018,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S019,D020,NR022,S019,NR022_S019,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S020,D020,NR022,S020,NR022_S020,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S021,D020,NR022,S021,NR022_S021,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S022,D020,NR022,S022,NR022_S022,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S023,D020,NR022,S023,NR022_S023,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S024,D020,NR022,S024,NR022_S024,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S025,D020,NR022,S025,NR022_S025,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S026,D020,NR022,S026,NR022_S026,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S027,D020,NR022,S027,NR022_S027,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S028,D020,NR022,S028,NR022_S028,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S029,D020,NR022,S029,NR022_S029,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S030,D020,NR022,S030,NR022_S030,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S031,D020,NR022,S031,NR022_S031,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S032,D020,NR022,S032,NR022_S032,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S033,D020,NR022,S033,NR022_S033,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S034,D020,NR022,S034,NR022_S034,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S035,D020,NR022,S035,NR022_S035,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S036,D020,NR022,S036,NR022_S036,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S037,D020,NR022,S037,NR022_S037,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S038,D020,NR022,S038,NR022_S038,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S039,D020,NR022,S039,NR022_S039,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S040,D020,NR022,S040,NR022_S040,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S041,D020,NR022,S041,NR022_S041,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S042,D020,NR022,S042,NR022_S042,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S043,D020,NR022,S043,NR022_S043,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S044,D020,NR022,S044,NR022_S044,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S045,D020,NR022,S045,NR022_S045,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S046,D020,NR022,S046,NR022_S046,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S047,D020,NR022,S047,NR022_S047,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S048,D020,NR022,S048,NR022_S048,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S049,D020,NR022,S049,NR022_S049,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S050,D020,NR022,S050,NR022_S050,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S051,D020,NR022,S051,NR022_S051,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S052,D020,NR022,S052,NR022_S052,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S053,D020,NR022,S053,NR022_S053,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S054,D020,NR022,S054,NR022_S054,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S055,D020,NR022,S055,NR022_S055,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S056,D020,NR022,S056,NR022_S056,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S057,D020,NR022,S057,NR022_S057,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S058,D020,NR022,S058,NR022_S058,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S059,D020,NR022,S059,NR022_S059,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S060,D020,NR022,S060,NR022_S060,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S061,D020,NR022,S061,NR022_S061,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S062,D020,NR022,S062,NR022_S062,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S063,D020,NR022,S063,NR022_S063,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S064,D020,NR022,S064,NR022_S064,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S065,D020,NR022,S065,NR022_S065,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S066,D020,NR022,S066,NR022_S066,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S067,D020,NR022,S067,NR022_S067,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S068,D020,NR022,S068,NR022_S068,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S069,D020,NR022,S069,NR022_S069,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S070,D020,NR022,S070,NR022_S070,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S071,D020,NR022,S071,NR022_S071,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I043,I043_S072,D020,NR022,S072,NR022_S072,North_America,US,2015,8,Riaz03,12S,130,0.3,3,0.9
I044,I044_S001,D021,NR023,S001,NR023_S001,Europe,Germany,2019,6,COI313,COI,316,0.2,3,0.6
I044,I044_S002,D021,NR023,S002,NR023_S002,Europe,Germany,2019,6,COI313,COI,316,0.2,3,0.6
I044,I044_S003,D021,NR023,S003,NR023_S003,Europe,Germany,2019,6,COI313,COI,316,0.2,3,0.6
I044,I044_S004,D021,NR023,S004,NR023_S004,Europe,Germany,2019,6,COI313,COI,316,0.2,3,0.6
I044,I044_S005,D021,NR023,S005,NR023_S005,Europe,Germany,2019,6,COI313,COI,316,0.2,3,0.6
I044,I044_S006,D021,NR023,S006,NR023_S006,Europe,Germany,2019,6,COI313,COI,316,0.2,3,0.6
I048,I048_S001,D023,NR024,S001,NR024_S001,Europe,France,NA,NA,Riaz01,12S,230,1,3,3
I048,I048_S002,D023,NR024,S002,NR024_S002,Europe,France,NA,NA,Riaz01,12S,230,1,3,3
I048,I048_S003,D023,NR024,S003,NR024_S003,Europe,France,NA,NA,Riaz01,12S,230,1,3,3
I048,I048_S004,D023,NR024,S004,NR024_S004,Europe,France,NA,NA,Riaz01,12S,230,1,3,3
I048,I048_S005,D023,NR024,S005,NR024_S005,Europe,France,NA,NA,Riaz01,12S,230,1,3,3
I048,I048_S006,D023,NR024,S006,NR024_S006,Europe,France,NA,NA,Riaz01,12S,230,1,3,3
I048,I048_S007,D023,NR024,S007,NR024_S007,Europe,France,NA,NA,Riaz01,12S,230,1,3,3
I048,I048_S008,D023,NR024,S008,NR024_S008,Europe,France,NA,NA,Riaz01,12S,230,1,3,3
I048,I048_S009,D023,NR024,S009,NR024_S009,Europe,France,NA,NA,Riaz01,12S,230,1,3,3
I048,I048_S010,D023,NR024,S010,NR024_S010,Europe,France,NA,NA,Riaz01,12S,230,1,3,3
I048,I048_S011,D023,NR024,S011,NR024_S011,Europe,France,NA,NA,Riaz01,12S,230,1,3,3
I048,I048_S012,D023,NR024,S012,NR024_S012,Europe,France,NA,NA,Riaz01,12S,230,1,3,3
I048,I048_S013,D023,NR024,S013,NR024_S013,Europe,France,NA,NA,Riaz01,12S,230,1,3,3
I048,I048_S014,D023,NR024,S014,NR024_S014,Europe,France,NA,NA,Riaz01,12S,230,1,3,3
I048,I048_S015,D023,NR024,S015,NR024_S015,Europe,France,NA,NA,Riaz01,12S,230,1,3,3
I048,I048_S016,D023,NR024,S016,NR024_S016,Europe,France,NA,NA,Riaz01,12S,230,1,3,3
I048,I048_S017,D023,NR024,S017,NR024_S017,Europe,France,NA,NA,Riaz01,12S,230,1,3,3
I048,I048_S018,D023,NR024,S018,NR024_S018,Europe,France,NA,NA,Riaz01,12S,230,1,3,3
I048,I048_S019,D023,NR024,S019,NR024_S019,Europe,France,NA,NA,Riaz01,12S,230,1,3,3
I048,I048_S020,D023,NR024,S020,NR024_S020,Europe,France,NA,NA,Riaz01,12S,230,1,3,3
I055,I055_S001,D026,NR025,S001,NR025_S001,North_America,US,2013,NA,AK12S,12S,200,2,1,2
I061,I061_S001,D026,NR025,S001,NR025_S001,North_America,US,2013,NA,AKCOISal,COI,200,2,1,2
I059,I059_S001,D026,NR025,S001,NR025_S001,North_America,US,2013,NA,AKCOIPro,COI,200,2,1,2
I057,I057_S001,D026,NR025,S001,NR025_S001,North_America,US,2013,NA,AK16S,16S,200,2,1,2
I051,I051_S002,D026,NR025,S002,NR025_S002,North_America,US,2012,NA,AK12S,12S,200,2,1,2
I052,I052_S002,D026,NR025,S002,NR025_S002,North_America,US,2012,NA,AK16S,16S,200,2,1,2
I053,I053_S002,D026,NR025,S002,NR025_S002,North_America,US,2012,NA,AKCOIPro,COI,200,2,1,2
I054,I054_S002,D026,NR025,S002,NR025_S002,North_America,US,2012,NA,AKCOISal,COI,200,2,1,2
I057,I057_S002,D026,NR025,S002,NR025_S002,North_America,US,2013,NA,AK16S,16S,200,2,1,2
I055,I055_S002,D026,NR025,S002,NR025_S002,North_America,US,2013,NA,AK12S,12S,200,2,1,2
I061,I061_S002,D026,NR025,S002,NR025_S002,North_America,US,2013,NA,AKCOISal,COI,200,2,1,2
I067,I067_S002,D026,NR025,S002,NR025_S002,North_America,US,2014,NA,AKCOIPro,COI,200,2,1,2
I063,I063_S002,D026,NR025,S002,NR025_S002,North_America,US,2014,NA,AK12S,12S,200,2,1,2
I069,I069_S002,D026,NR025,S002,NR025_S002,North_America,US,2014,NA,AKCOISal,COI,200,2,1,2
I065,I065_S002,D026,NR025,S002,NR025_S002,North_America,US,2014,NA,AK16S,16S,200,2,1,2
I059,I059_S002,D026,NR025,S002,NR025_S002,North_America,US,2013,NA,AKCOIPro,COI,200,2,1,2
I062,I062_S001,D026,NR026,S001,NR026_S001,North_America,US,2013,NA,AKCOISal,COI,200,2,1,2
I064,I064_S001,D026,NR026,S001,NR026_S001,North_America,US,2014,NA,AK12S,12S,200,2,1,2
I056,I056_S001,D026,NR026,S001,NR026_S001,North_America,US,2013,NA,AK12S,12S,200,2,1,2
I066,I066_S001,D026,NR026,S001,NR026_S001,North_America,US,2014,NA,AK16S,16S,200,2,1,2
I060,I060_S001,D026,NR026,S001,NR026_S001,North_America,US,2013,NA,AKCOIPro,COI,200,2,1,2
I068,I068_S001,D026,NR026,S001,NR026_S001,North_America,US,2014,NA,AKCOIPro,COI,200,2,1,2
I058,I058_S001,D026,NR026,S001,NR026_S001,North_America,US,2013,NA,AK16S,16S,200,2,1,2
I070,I070_S001,D026,NR026,S001,NR026_S001,North_America,US,2014,NA,AKCOISal,COI,200,2,1,2
I071,I071_S001,D026,NR026,S001,NR026_S001,North_America,US,2015,NA,AK12S,12S,200,2,1,2
I072,I072_S001,D026,NR026,S001,NR026_S001,North_America,US,2015,NA,AK16S,16S,200,2,1,2
I073,I073_S001,D026,NR026,S001,NR026_S001,North_America,US,2015,NA,AKCOIPro,COI,200,2,1,2
I074,I074_S001,D026,NR026,S001,NR026_S001,North_America,US,2015,NA,AKCOISal,COI,200,2,1,2
I071,I071_S002,D026,NR026,S002,NR026_S002,North_America,US,2015,NA,AK12S,12S,200,2,1,2
I072,I072_S002,D026,NR026,S002,NR026_S002,North_America,US,2015,NA,AK16S,16S,200,2,1,2
I073,I073_S002,D026,NR026,S002,NR026_S002,North_America,US,2015,NA,AKCOIPro,COI,200,2,1,2
I074,I074_S002,D026,NR026,S002,NR026_S002,North_America,US,2015,NA,AKCOISal,COI,200,2,1,2
I075,I075_S001,D027,NR027,S001,NR027_S001,Europe,Russia,2017,8,Ac12S,12S,385,0.25,6,1.5
I077,I077_S001,D027,NR027,S001,NR027_S001,Europe,Russia,2017,8,Cytb01,CytB,413,0.25,6,1.5
I076,I076_S001,D027,NR027,S001,NR027_S001,Europe,Russia,2017,8,Ac16S,16S,330,0.25,6,1.5
I077,I077_S002,D027,NR027,S002,NR027_S002,Europe,Russia,2017,8,Cytb01,CytB,413,0.25,6,1.5
I076,I076_S002,D027,NR027,S002,NR027_S002,Europe,Russia,2017,8,Ac16S,16S,330,0.25,6,1.5
I075,I075_S002,D027,NR027,S002,NR027_S002,Europe,Russia,2017,8,Ac12S,12S,385,0.25,6,1.5
I075,I075_S003,D027,NR027,S003,NR027_S003,Europe,Russia,2017,8,Ac12S,12S,385,0.25,6,1.5
I077,I077_S003,D027,NR027,S003,NR027_S003,Europe,Russia,2017,8,Cytb01,CytB,413,0.25,6,1.5
I076,I076_S003,D027,NR027,S003,NR027_S003,Europe,Russia,2017,8,Ac16S,16S,330,0.25,6,1.5
I075,I075_S004,D027,NR027,S004,NR027_S004,Europe,Russia,2017,8,Ac12S,12S,385,0.25,6,1.5
I076,I076_S004,D027,NR027,S004,NR027_S004,Europe,Russia,2017,8,Ac16S,16S,330,0.25,6,1.5
I077,I077_S004,D027,NR027,S004,NR027_S004,Europe,Russia,2017,8,Cytb01,CytB,413,0.25,6,1.5
I076,I076_S005,D027,NR027,S005,NR027_S005,Europe,Russia,2017,8,Ac16S,16S,330,0.25,6,1.5
I075,I075_S005,D027,NR027,S005,NR027_S005,Europe,Russia,2017,8,Ac12S,12S,385,0.25,6,1.5
I077,I077_S005,D027,NR027,S005,NR027_S005,Europe,Russia,2017,8,Cytb01,CytB,413,0.25,6,1.5
I077,I077_S006,D027,NR027,S006,NR027_S006,Europe,Russia,2017,8,Cytb01,CytB,413,0.25,6,1.5
I076,I076_S006,D027,NR027,S006,NR027_S006,Europe,Russia,2017,8,Ac16S,16S,330,0.25,6,1.5
I075,I075_S006,D027,NR027,S006,NR027_S006,Europe,Russia,2017,8,Ac12S,12S,385,0.25,6,1.5
I075,I075_S007,D027,NR027,S007,NR027_S007,Europe,Russia,2017,8,Ac12S,12S,385,0.25,6,1.5
I077,I077_S007,D027,NR027,S007,NR027_S007,Europe,Russia,2017,8,Cytb01,CytB,413,0.25,6,1.5
I076,I076_S007,D027,NR027,S007,NR027_S007,Europe,Russia,2017,8,Ac16S,16S,330,0.25,6,1.5
I075,I075_S008,D027,NR027,S008,NR027_S008,Europe,Russia,2017,8,Ac12S,12S,385,0.25,6,1.5
I076,I076_S008,D027,NR027,S008,NR027_S008,Europe,Russia,2017,8,Ac16S,16S,330,0.25,6,1.5
I077,I077_S008,D027,NR027,S008,NR027_S008,Europe,Russia,2017,8,Cytb01,CytB,413,0.25,6,1.5
I076,I076_S009,D027,NR027,S009,NR027_S009,Europe,Russia,2017,8,Ac16S,16S,330,0.25,6,1.5
I075,I075_S009,D027,NR027,S009,NR027_S009,Europe,Russia,2017,8,Ac12S,12S,385,0.25,6,1.5
I077,I077_S009,D027,NR027,S009,NR027_S009,Europe,Russia,2017,8,Cytb01,CytB,413,0.25,6,1.5
I077,I077_S010,D027,NR027,S010,NR027_S010,Europe,Russia,2017,8,Cytb01,CytB,413,0.25,6,1.5
I076,I076_S010,D027,NR027,S010,NR027_S010,Europe,Russia,2017,8,Ac16S,16S,330,0.25,6,1.5
I075,I075_S010,D027,NR027,S010,NR027_S010,Europe,Russia,2017,8,Ac12S,12S,385,0.25,6,1.5
I076,I076_S011,D027,NR027,S011,NR027_S011,Europe,Russia,2017,8,Ac16S,16S,330,0.25,6,1.5
I075,I075_S011,D027,NR027,S011,NR027_S011,Europe,Russia,2017,8,Ac12S,12S,385,0.25,6,1.5
I077,I077_S011,D027,NR027,S011,NR027_S011,Europe,Russia,2017,8,Cytb01,CytB,413,0.25,6,1.5
I082,I082_S001,D029,NR028,S001,NR028_S001,Asia,Japan,2017,8,MiFish,12S,170,0.7,1,0.7
I082,I082_S002,D029,NR028,S002,NR028_S002,Asia,Japan,2017,8,MiFish,12S,170,0.7,1,0.7
I082,I082_S003,D029,NR028,S003,NR028_S003,Asia,Japan,2017,8,MiFish,12S,170,0.7,1,0.7
I082,I082_S004,D029,NR028,S004,NR028_S004,Asia,Japan,2017,8,MiFish,12S,170,0.7,1,0.7
I082,I082_S005,D029,NR028,S005,NR028_S005,Asia,Japan,2017,8,MiFish,12S,170,0.7,1,0.7
I082,I082_S006,D029,NR028,S006,NR028_S006,Asia,Japan,2017,8,MiFish,12S,170,0.7,1,0.7
I082,I082_S007,D029,NR028,S007,NR028_S007,Asia,Japan,2017,8,MiFish,12S,170,0.7,1,0.7
I082,I082_S008,D029,NR028,S008,NR028_S008,Asia,Japan,2017,8,MiFish,12S,170,0.7,1,0.7
I082,I082_S009,D029,NR028,S009,NR028_S009,Asia,Japan,2017,8,MiFish,12S,170,0.7,1,0.7
I082,I082_S010,D029,NR028,S010,NR028_S010,Asia,Japan,2017,8,MiFish,12S,170,0.7,1,0.7
I082,I082_S011,D029,NR028,S011,NR028_S011,Asia,Japan,2017,8,MiFish,12S,170,0.7,1,0.7
I090,I090_S001,D031,NR029,S001,NR029_S001,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I091,I091_S001,D031,NR030,S001,NR030_S001,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I091,I091_S002,D031,NR030,S002,NR030_S002,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I092,I092_S001,D031,NR031,S001,NR031_S001,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I093,I093_S001,D031,NR032,S001,NR032_S001,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I093,I093_S002,D031,NR032,S002,NR032_S002,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I094,I094_S001,D031,NR033,S001,NR033_S001,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I094,I094_S002,D031,NR033,S002,NR033_S002,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I095,I095_S001,D031,NR034,S001,NR034_S001,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I088,I088_S001,D031,NR035,S001,NR035_S001,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I088,I088_S002,D031,NR035,S002,NR035_S002,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I088,I088_S003,D031,NR035,S003,NR035_S003,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I088,I088_S004,D031,NR035,S004,NR035_S004,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I087,I087_S001,D031,NR036,S001,NR036_S001,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I087,I087_S002,D031,NR036,S002,NR036_S002,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I086,I086_S001,D031,NR037,S001,NR037_S001,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I085,I085_S001,D031,NR038,S001,NR038_S001,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I085,I085_S002,D031,NR038,S002,NR038_S002,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S001,D031,NR039,S001,NR039_S001,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S002,D031,NR039,S002,NR039_S002,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S003,D031,NR039,S003,NR039_S003,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S004,D031,NR039,S004,NR039_S004,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S005,D031,NR039,S005,NR039_S005,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S006,D031,NR039,S006,NR039_S006,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S007,D031,NR039,S007,NR039_S007,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S008,D031,NR039,S008,NR039_S008,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S009,D031,NR039,S009,NR039_S009,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S010,D031,NR039,S010,NR039_S010,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S011,D031,NR039,S011,NR039_S011,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S012,D031,NR039,S012,NR039_S012,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S013,D031,NR039,S013,NR039_S013,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S014,D031,NR039,S014,NR039_S014,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S015,D031,NR039,S015,NR039_S015,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S016,D031,NR039,S016,NR039_S016,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S017,D031,NR039,S017,NR039_S017,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S018,D031,NR039,S018,NR039_S018,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S019,D031,NR039,S019,NR039_S019,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S020,D031,NR039,S020,NR039_S020,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S021,D031,NR039,S021,NR039_S021,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S022,D031,NR039,S022,NR039_S022,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S023,D031,NR039,S023,NR039_S023,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S024,D031,NR039,S024,NR039_S024,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S025,D031,NR039,S025,NR039_S025,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S026,D031,NR039,S026,NR039_S026,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S027,D031,NR039,S027,NR039_S027,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S028,D031,NR039,S028,NR039_S028,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S029,D031,NR039,S029,NR039_S029,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S030,D031,NR039,S030,NR039_S030,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S031,D031,NR039,S031,NR039_S031,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S032,D031,NR039,S032,NR039_S032,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S033,D031,NR039,S033,NR039_S033,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S034,D031,NR039,S034,NR039_S034,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S035,D031,NR039,S035,NR039_S035,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S036,D031,NR039,S036,NR039_S036,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S037,D031,NR039,S037,NR039_S037,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S038,D031,NR039,S038,NR039_S038,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S039,D031,NR039,S039,NR039_S039,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S040,D031,NR039,S040,NR039_S040,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S041,D031,NR039,S041,NR039_S041,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S042,D031,NR039,S042,NR039_S042,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S043,D031,NR039,S043,NR039_S043,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S044,D031,NR039,S044,NR039_S044,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S045,D031,NR039,S045,NR039_S045,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S046,D031,NR039,S046,NR039_S046,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S047,D031,NR039,S047,NR039_S047,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S048,D031,NR039,S048,NR039_S048,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S049,D031,NR039,S049,NR039_S049,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S050,D031,NR039,S050,NR039_S050,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S051,D031,NR039,S051,NR039_S051,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S052,D031,NR039,S052,NR039_S052,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S053,D031,NR039,S053,NR039_S053,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S054,D031,NR039,S054,NR039_S054,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S055,D031,NR039,S055,NR039_S055,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S056,D031,NR039,S056,NR039_S056,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S057,D031,NR039,S057,NR039_S057,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S058,D031,NR039,S058,NR039_S058,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
I089,I089_S059,D031,NR039,S059,NR039_S059,Asia,Japan,2014,9,MiFish,12S,170,1,1,1
